cases_date,cases_Province/State,cases_Country/Region,cases_Lat,cases_Long,cases_case_lat_long_id,deaths,confirmed,recovered,total_observations,country_populations_cca2,country_populations_Country,country_populations_pop2020,country_populations_dropdownData,country_populations_area,country_populations_Density,country_populations_GrowthRate,country_populations_WorldPercentage,country_populations_rank,country_populations_worldPercentage_updated,country_populations_rank_updated,cases_max_date
2020-03-15,Qinghai,China,35.7452,95.9956,208,0,0,18,18,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-15,Macau,China,22.1667,113.55,105,0,0,10,10,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-15,Tibet,China,31.6927,88.0924,157,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Hubei,China,30.9756,112.2707,151,0,0,55142,55142,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Guangdong,China,23.3417,113.4244,107,0,0,1306,1306,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Henan,China,33.882,113.61399999999999,184,0,0,1250,1250,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Zhejiang,China,29.1832,120.0934,136,0,0,1216,1216,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Hunan,China,27.6104,111.7088,127,0,0,1014,1014,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Anhui,China,31.8257,117.2264,159,0,0,984,984,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Jiangxi,China,27.614,115.7221,128,0,0,934,934,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Shandong,China,36.3427,118.1498,220,0,0,746,746,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Jiangsu,China,32.9711,119.455,171,0,0,631,631,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Chongqing,China,30.0572,107.874,143,0,0,570,570,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Sichuan,China,30.6171,102.7103,148,0,0,516,516,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,455,455,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Beijing,China,40.1824,116.4142,299,0,0,360,360,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Shanghai,China,31.201999999999998,121.4491,155,0,0,325,325,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Hebei,China,39.549,116.1306,279,0,0,310,310,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Fujian,China,26.0789,117.9874,120,0,0,295,295,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Guangxi,China,23.8298,108.7881,111,0,0,248,248,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Shaanxi,China,35.1917,108.8701,203,0,0,233,233,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Yunnan,China,24.974,101.48700000000001,114,0,0,172,172,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Hainan,China,19.1959,109.7453,97,0,0,161,161,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Guizhou,China,26.8154,106.8748,123,0,0,144,144,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Tianjin,China,39.3054,117.323,274,0,0,133,133,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Shanxi,China,37.5777,112.2922,233,0,0,133,133,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Gansu,China,37.8099,101.0583,240,0,0,91,91,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Hong Kong,China,22.3,114.2,106,0,0,84,84,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Liaoning,China,41.2956,122.6085,332,0,0,115,115,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Jilin,China,43.6661,126.1923,383,0,0,92,92,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Xinjiang,China,41.1129,85.2401,324,0,0,73,73,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Inner Mongolia,China,44.0935,113.9448,394,0,0,73,73,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Ningxia,China,37.2692,106.1655,228,0,0,75,75,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Qinghai,China,35.7452,95.9956,208,0,0,18,18,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Macau,China,22.1667,113.55,105,0,0,10,10,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-16,Tibet,China,31.6927,88.0924,157,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Hubei,China,30.9756,112.2707,151,0,0,56003,56003,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Guangdong,China,23.3417,113.4244,107,0,0,1307,1307,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Henan,China,33.882,113.61399999999999,184,0,0,1250,1250,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Zhejiang,China,29.1832,120.0934,136,0,0,1216,1216,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Hunan,China,27.6104,111.7088,127,0,0,1014,1014,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Anhui,China,31.8257,117.2264,159,0,0,984,984,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Jiangxi,China,27.614,115.7221,128,0,0,934,934,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Shandong,China,36.3427,118.1498,220,0,0,746,746,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Jiangsu,China,32.9711,119.455,171,0,0,631,631,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Chongqing,China,30.0572,107.874,143,0,0,570,570,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Sichuan,China,30.6171,102.7103,148,0,0,520,520,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,456,456,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Beijing,China,40.1824,116.4142,299,0,0,369,369,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Shanghai,China,31.201999999999998,121.4491,155,0,0,325,325,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Hebei,China,39.549,116.1306,279,0,0,310,310,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Fujian,China,26.0789,117.9874,120,0,0,295,295,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Guangxi,China,23.8298,108.7881,111,0,0,248,248,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Shaanxi,China,35.1917,108.8701,203,0,0,236,236,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Yunnan,China,24.974,101.48700000000001,114,0,0,172,172,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Hainan,China,19.1959,109.7453,97,0,0,161,161,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Guizhou,China,26.8154,106.8748,123,0,0,144,144,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Tianjin,China,39.3054,117.323,274,0,0,133,133,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Shanxi,China,37.5777,112.2922,233,0,0,133,133,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Gansu,China,37.8099,101.0583,240,0,0,91,91,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Hong Kong,China,22.3,114.2,106,0,0,88,88,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Liaoning,China,41.2956,122.6085,332,0,0,120,120,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Jilin,China,43.6661,126.1923,383,0,0,92,92,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Xinjiang,China,41.1129,85.2401,324,0,0,73,73,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Inner Mongolia,China,44.0935,113.9448,394,0,0,73,73,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Ningxia,China,37.2692,106.1655,228,0,0,75,75,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Qinghai,China,35.7452,95.9956,208,0,0,18,18,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Macau,China,22.1667,113.55,105,0,0,10,10,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-17,Tibet,China,31.6927,88.0924,157,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Hubei,China,30.9756,112.2707,151,0,0,56927,56927,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Guangdong,China,23.3417,113.4244,107,0,0,1313,1313,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Henan,China,33.882,113.61399999999999,184,0,0,1250,1250,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Zhejiang,China,29.1832,120.0934,136,0,0,1216,1216,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Hunan,China,27.6104,111.7088,127,0,0,1014,1014,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Anhui,China,31.8257,117.2264,159,0,0,984,984,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Jiangxi,China,27.614,115.7221,128,0,0,934,934,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Shandong,China,36.3427,118.1498,220,0,0,746,746,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Jiangsu,China,32.9711,119.455,171,0,0,631,631,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Chongqing,China,30.0572,107.874,143,0,0,570,570,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Sichuan,China,30.6171,102.7103,148,0,0,525,525,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,459,459,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Beijing,China,40.1824,116.4142,299,0,0,378,378,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Shanghai,China,31.201999999999998,121.4491,155,0,0,326,326,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Hebei,China,39.549,116.1306,279,0,0,310,310,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Fujian,China,26.0789,117.9874,120,0,0,295,295,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Guangxi,China,23.8298,108.7881,111,0,0,250,250,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Shaanxi,China,35.1917,108.8701,203,0,0,237,237,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Yunnan,China,24.974,101.48700000000001,114,0,0,172,172,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Hainan,China,19.1959,109.7453,97,0,0,161,161,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Guizhou,China,26.8154,106.8748,123,0,0,144,144,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Tianjin,China,39.3054,117.323,274,0,0,133,133,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Shanxi,China,37.5777,112.2922,233,0,0,133,133,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Gansu,China,37.8099,101.0583,240,0,0,91,91,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Hong Kong,China,22.3,114.2,106,0,0,92,92,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Liaoning,China,41.2956,122.6085,332,0,0,122,122,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Jilin,China,43.6661,126.1923,383,0,0,92,92,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Xinjiang,China,41.1129,85.2401,324,0,0,73,73,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Inner Mongolia,China,44.0935,113.9448,394,0,0,73,73,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Ningxia,China,37.2692,106.1655,228,0,0,75,75,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Qinghai,China,35.7452,95.9956,208,0,0,18,18,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Macau,China,22.1667,113.55,105,0,0,10,10,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-18,Tibet,China,31.6927,88.0924,157,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Hubei,China,30.9756,112.2707,151,0,0,57682,57682,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Guangdong,China,23.3417,113.4244,107,0,0,1318,1318,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Henan,China,33.882,113.61399999999999,184,0,0,1250,1250,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Zhejiang,China,29.1832,120.0934,136,0,0,1217,1217,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Hunan,China,27.6104,111.7088,127,0,0,1014,1014,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Anhui,China,31.8257,117.2264,159,0,0,984,984,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Jiangxi,China,27.614,115.7221,128,0,0,934,934,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Shandong,China,36.3427,118.1498,220,0,0,747,747,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Jiangsu,China,32.9711,119.455,171,0,0,631,631,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Chongqing,China,30.0572,107.874,143,0,0,570,570,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Sichuan,China,30.6171,102.7103,148,0,0,536,536,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,460,460,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Beijing,China,40.1824,116.4142,299,0,0,380,380,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Shanghai,China,31.201999999999998,121.4491,155,0,0,326,326,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Hebei,China,39.549,116.1306,279,0,0,310,310,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Fujian,China,26.0789,117.9874,120,0,0,295,295,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Guangxi,China,23.8298,108.7881,111,0,0,250,250,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Shaanxi,China,35.1917,108.8701,203,0,0,237,237,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Yunnan,China,24.974,101.48700000000001,114,0,0,172,172,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Hainan,China,19.1959,109.7453,97,0,0,161,161,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Guizhou,China,26.8154,106.8748,123,0,0,144,144,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Tianjin,China,39.3054,117.323,274,0,0,133,133,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Shanxi,China,37.5777,112.2922,233,0,0,133,133,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Gansu,China,37.8099,101.0583,240,0,0,91,91,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Hong Kong,China,22.3,114.2,106,0,0,95,95,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Liaoning,China,41.2956,122.6085,332,0,0,122,122,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Jilin,China,43.6661,126.1923,383,0,0,92,92,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Xinjiang,China,41.1129,85.2401,324,0,0,73,73,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Inner Mongolia,China,44.0935,113.9448,394,0,0,74,74,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Ningxia,China,37.2692,106.1655,228,0,0,75,75,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Qinghai,China,35.7452,95.9956,208,0,0,18,18,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Macau,China,22.1667,113.55,105,0,0,10,10,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-19,Tibet,China,31.6927,88.0924,157,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Hubei,China,30.9756,112.2707,151,0,0,58382,58382,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Guangdong,China,23.3417,113.4244,107,0,0,1323,1323,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Henan,China,33.882,113.61399999999999,184,0,0,1250,1250,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Zhejiang,China,29.1832,120.0934,136,0,0,1219,1219,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Hunan,China,27.6104,111.7088,127,0,0,1014,1014,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Anhui,China,31.8257,117.2264,159,0,0,984,984,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Jiangxi,China,27.614,115.7221,128,0,0,934,934,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Shandong,China,36.3427,118.1498,220,0,0,748,748,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Jiangsu,China,32.9711,119.455,171,0,0,631,631,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Chongqing,China,30.0572,107.874,143,0,0,570,570,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Sichuan,China,30.6171,102.7103,148,0,0,536,536,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,463,463,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-03-20,Beijing,China,40.1824,116.4142,299,0,0,390,390,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
