cases_date,cases_Country/Region,cases_Province/State,cases_Lat,cases_Long,cases_case_lat_long_id,country_populations_pop2020,country_populations_dropdownData,country_populations_area,country_populations_Density,country_populations_GrowthRate,country_populations_worldPercentage_updated,country_populations_rank_updated,cases_max_date,recovered,confirmed,deaths,10_or_more_confirmed_cases,10_or_more_confirmed_cases_day_count
2020-01-24,Thailand,missing,15.0,101.0,79,69799.978,missing,513120.0,136.0305,1.0025,0.008954918882466528,20,2020-03-20,0,5,0,False,3.0
2020-01-24,US,"Cook County, IL",41.7377,-87.6976,344,331002.651,missing,9372610.0,35.316,1.0059,0.04246565650187423,3,2020-03-20,0,1,0,False,3.0
2020-01-24,US,"King County, WA",47.6062,-122.3321,432,331002.651,missing,9372610.0,35.316,1.0059,0.04246565650187423,3,2020-03-20,0,1,0,False,3.0
2020-01-24,Vietnam,missing,16.0,108.0,83,97338.579,missing,331212.0,293.88599999999997,1.0091,0.012487956358375352,15,2020-03-20,0,2,0,False,2.0
2020-01-25,China,Anhui,31.8257,117.2264,159,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,39,0,True,4.0
2020-01-25,China,Beijing,40.1824,116.4142,299,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,2,41,0,True,4.0
2020-01-25,China,Chongqing,30.0572,107.874,143,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,57,0,True,4.0
2020-01-25,China,Fujian,26.0789,117.9874,120,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,18,0,True,4.0
2020-01-25,China,Gansu,37.8099,101.0583,240,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,4,0,False,4.0
2020-01-25,China,Guangdong,23.3417,113.4244,107,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,2,78,0,True,4.0
2020-01-25,China,Guangxi,23.8298,108.7881,111,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,23,0,True,4.0
2020-01-25,China,Guizhou,26.8154,106.8748,123,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,4,0,False,4.0
