cases_date,cases_max_date,cases_Lat,cases_Long,cases_case_lat_long_id,cases_Country/Region,cases_Province/State,country_populations_pop2020,country_populations_area,country_populations_Density,country_populations_worldPercentage,country_populations_rank,continent_sub-region,continent_continentName,recovered,confirmed,deaths,canada_PROV_TERR_ID,canada_PROV_TERR_NAME_NOM,canada_GEO_UID,canada_GEO_ID,canada_GEO_NAME_NOM,canada_GEO_TYPE,canada_TOPIC_THEME,canada_TEXT_ID,canada_HIER_ID,canada_INDENT_ID,canada_TEXT_NAME_NOM,canada_NOTE_ID,canada_NOTE,canada_T_DATA_DONNEE,canada_T_SYM,canada_M_DATA_DONNEE,canada_M_SYM,canada_F_DATA_DONNEE,canada_F_SYM,10_or_more_confirmed_cases,10_or_more_confirmed_cases_day_count,25_or_more_confirmed_cases,25_or_more_confirmed_cases_day_count,100_or_more_confirmed_cases,100_or_more_confirmed_cases_day_count
2020-03-07,2020-04-01,35.7452,95.9956,164.0,China,Qinghai,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,18,18,0,,,,,,,,,,,,,,,,,,,,True,46.0,False,46.0,False,46.0
2020-03-07,2020-04-01,35.9375,14.3754,165.0,Malta,,441.543,316.0,1.3972879746835443,5.664732083613146e-05,173,Southern Europe,,0,3,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-07,2020-04-01,36.0,128.0,166.0,"Korea, South",,51269.185,100210.0,0.5116174533479693,0.006577529191272375,28,Eastern Asia,,135,7041,44,,,,,,,,,,,,,,,,,,,,True,37.0,True,28.0,True,17.0
2020-03-07,2020-04-01,36.0,138.0,167.0,Japan,,126476.461,377930.0,0.3346557854629164,0.016226172002467412,11,Eastern Asia,,76,461,6,,,,,,,,,,,,,,,,,,,,True,38.0,True,30.0,True,16.0
2020-03-07,2020-04-01,36.1408,-5.3536,168.0,United Kingdom,Gibraltar,67886.011,242900.0,0.27948131329765336,0.008709368386322849,21,Northern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,28.0,False,34.0,False,37.0
2020-03-07,2020-04-01,36.3427,118.1498,169.0,China,Shandong,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,627,758,6,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,True,46.0
2020-03-07,2020-04-01,37.0902,-95.7129,170.0,US,,331002.651,9372610.0,0.03531595265352981,0.04246565650187423,3,Northern America,North America,7,402,17,,,,,,,,,,,,,,,,,,,,True,34.0,True,13.0,True,5.0
2020-03-07,2020-04-01,37.2692,106.1655,171.0,China,Ningxia,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,71,75,0,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,False,46.0
2020-03-07,2020-04-01,37.5777,112.2922,172.0,China,Shanxi,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,126,133,0,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,True,46.0
2020-03-07,2020-04-01,37.8099,101.0583,174.0,China,Gansu,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,87,120,2,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,True,46.0
2020-03-07,2020-04-01,39.0742,21.8243,176.0,Greece,,10423.054,131990.0,0.07896851276611865,0.0013372153652765945,87,Southern Europe,,0,46,0,,,,,,,,,,,,,,,,,,,,True,3.0,True,3.0,False,11.0
2020-03-07,2020-04-01,39.3054,117.323,177.0,China,Tianjin,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,128,136,3,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,True,46.0
2020-03-07,2020-04-01,39.3999,-8.2245,178.0,Portugal,,10196.709,92090.0,0.11072547507872733,0.00130817665820921,89,Southern Europe,,0,20,0,,,,,,,,,,,,,,,,,,,,True,2.0,False,6.0,False,6.0
2020-03-07,2020-04-01,39.549,116.1306,179.0,China,Hebei,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,307,318,6,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,True,46.0
2020-03-07,2020-04-01,40.0,-4.0,180.0,Spain,,46754.778,505992.0,0.09240220794004649,0.005998357826957059,30,Southern Europe,,30,500,10,,,,,,,,,,,,,,,,,,,,True,11.0,True,9.0,True,6.0
2020-03-07,2020-04-01,40.0691,45.0382,181.0,Armenia,,2963.243,29743.0,0.09962824866355109,0.00038016631887816295,137,Western Asia,,0,1,0,,,,,,,,,,,,,,,,,,,,False,7.0,False,7.0,False,7.0
2020-03-07,2020-04-01,40.1431,47.5769,182.0,Azerbaijan,,10139.177,86600.0,0.11708056581986143,0.0013007956473850223,90,Western Asia,,0,9,0,,,,,,,,,,,,,,,,,,,,False,7.0,False,7.0,False,7.0
2020-03-07,2020-04-01,40.1824,116.4142,183.0,China,Beijing,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,303,426,8,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,True,46.0
2020-03-07,2020-04-01,41.1129,85.2401,184.0,China,Xinjiang,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,72,76,3,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,False,46.0
2020-03-07,2020-04-01,41.2956,122.6085,187.0,China,Liaoning,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,107,125,1,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,True,46.0
2020-03-07,2020-04-01,41.6086,21.7453,189.0,North Macedonia,,2083.374,25713.0,0.08102415120756037,0.00026728439902717183,148,Southern Europe,,0,3,0,,,,,,,,,,,,,,,,,,,,False,11.0,False,11.0,False,11.0
2020-03-07,2020-04-01,42.3154,43.3569,191.0,Georgia,,3989.167,69700.0,0.05723338593974175,0.000511786219955719,132,Western Asia,,0,4,0,,,,,,,,,,,,,,,,,,,,False,11.0,False,11.0,False,11.0
2020-03-07,2020-04-01,42.5063,1.5218,193.0,Andorra,,77.265,468.0,0.16509615384615384,9.912636468936654e-06,197,Southern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,6.0,False,6.0,False,6.0
2020-03-07,2020-04-01,43.0,12.0,196.0,Italy,,60461.825999999994,301336.0,0.2006458770276369,0.007756889942226135,23,Southern Europe,,589,5883,233,,,,,,,,,,,,,,,,,,,,True,16.0,True,15.0,True,14.0
2020-03-07,2020-04-01,43.6661,126.1923,197.0,China,Jilin,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,90,93,1,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,False,46.0
2020-03-07,2020-04-01,43.7333,7.4167,198.0,Monaco,,39.242,2.02,19.426732673267324,5.034513431877463e-06,208,Western Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,8.0,False,8.0,False,8.0
2020-03-07,2020-04-01,43.9159,17.6791,199.0,Bosnia and Herzegovina,,3280.8190000000004,51209.0,0.06406723427522507,0.00042090941651951454,135,Southern Europe,,0,3,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-07,2020-04-01,43.9424,12.4578,200.0,San Marino,,33.931,61.0,0.5562459016393442,4.353143959457576e-06,212,Southern Europe,,0,23,1,,,,,,,,,,,,,,,,,,,,True,5.0,False,10.0,False,10.0
2020-03-07,2020-04-01,44.0165,21.0059,201.0,Serbia,,8737.371,88361.0,0.09888266316587634,0.0011209523382803277,99,Southern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,2.0,False,2.0,False,2.0
2020-03-07,2020-04-01,44.0935,113.9448,202.0,China,Inner Mongolia,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,67,75,1,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,False,46.0
2020-03-07,2020-04-01,45.1,15.2,204.0,Croatia,,4105.267,56594.0,0.07253890871823868,0.0005266811541955889,130,Southern Europe,,0,12,0,,,,,,,,,,,,,,,,,,,,True,4.0,False,12.0,False,12.0
2020-03-07,2020-04-01,45.9432,24.9668,205.0,Romania,,19237.691000000003,238391.0,0.08069805907102198,0.0024680804683198665,61,Eastern Europe,,3,9,0,,,,,,,,,,,,,,,,,,,,False,11.0,False,11.0,False,11.0
2020-03-07,2020-04-01,46.1512,14.9955,206.0,Slovenia,,2078.938,20273.0,0.10254713165293741,0.00026671528681108177,149,Southern Europe,,0,7,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-07,2020-04-01,46.2276,2.2137,207.0,France,,67515.709,640870.0,0.10535008504064787,0.008661860858856077,22,Western Europe,,12,949,11,,,,,,,,,,,,,,,,,,,,True,29.0,True,10.0,True,8.0
2020-03-07,2020-04-01,46.8182,8.2275,210.0,Switzerland,,8654.622,41284.0,0.20963622710977617,0.0011103361374757198,101,Western Europe,,3,268,1,,,,,,,,,,,,,,,,,,,,True,8.0,True,7.0,True,3.0
2020-03-07,2020-04-01,47.14,9.55,212.0,Liechtenstein,,38.128,160.0,0.2383,4.891593907818764e-06,211,Western Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-07,2020-04-01,47.1625,19.5033,213.0,Hungary,,9660.351,93028.0,0.10384347723266114,0.001239365141077185,94,Eastern Europe,,0,4,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-07,2020-04-01,47.5162,14.5501,215.0,Austria,,9006.398000000001,83871.0,0.10738393485233276,0.001155466890164475,97,Western Europe,,0,79,0,,,,,,,,,,,,,,,,,,,,True,7.0,True,4.0,False,12.0
2020-03-07,2020-04-01,47.862,127.7615,216.0,China,Heilongjiang,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,403,481,13,,,,,,,,,,,,,,,,,,,,True,46.0,True,46.0,True,46.0
2020-03-07,2020-04-01,48.3794,31.1656,218.0,Ukraine,,43733.762,603500.0,0.07246687986743994,0.005610779578398966,35,Eastern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,5.0,False,5.0,False,5.0
2020-03-07,2020-04-01,48.669,19.699,219.0,Slovakia,,5459.642,49037.0,0.11133719436343985,0.0007004393502431665,118,Eastern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,2.0,False,2.0,False,2.0
2020-03-07,2020-04-01,49.2827,-123.1207,220.0,Canada,British Columbia,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,0,21,0,59,British Columbia,2016A000259,59,British Columbia,,Population,1000.0,1.1.1,0.0,"Population, 2016",1.0,,4648055.0,,,...,,...,True,8.0,False,42.0,False,42.0
2020-03-07,2020-04-01,49.8153,6.1296,222.0,Luxembourg,,625.9780000000001,2586.0,0.24206419180201086,8.030922606033818e-05,168,Western Europe,,0,2,0,,,,,,,,,,,,,,,,,,,,False,8.0,False,8.0,False,8.0
2020-03-07,2020-04-01,49.8175,15.473,223.0,Czechia,,10708.981000000002,78865.0,0.135788765612122,0.0013738980858829968,86,Eastern Europe,,0,19,0,,,,,,,,,,,,,,,,,,,,True,3.0,False,7.0,False,7.0
2020-03-07,2020-04-01,50.8333,4.0,224.0,Belgium,,11589.623,30528.0,0.3796391181865828,0.0014868791770015794,81,Western Europe,,1,169,0,,,,,,,,,,,,,,,,,,,,True,5.0,True,3.0,True,2.0
2020-03-07,2020-04-01,51.0,9.0,225.0,Germany,,83783.942,357114.0,0.23461399441074837,0.01074897766104282,19,Western Europe,,18,799,0,,,,,,,,,,,,,,,,,,,,True,35.0,True,11.0,True,7.0
2020-03-07,2020-04-01,51.2538,-85.3232,226.0,Canada,Ontario,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,0,28,0,35,Ontario,2016A000235,35,Ontario,,Population,1000.0,1.1.1,0.0,"Population, 2016",1.0,,13448494.0,,,...,,...,True,8.0,True,2.0,False,42.0
2020-03-07,2020-04-01,51.9194,19.1451,227.0,Poland,,37846.611000000004,312679.0,0.1210398235890482,0.00485549338541719,38,Eastern Europe,,0,5,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-07,2020-04-01,52.1326,5.2913,228.0,Netherlands,,17134.872,41850.0,0.4094354121863799,0.0021983013923220288,69,Western Europe,,0,188,1,,,,,,,,,,,,,,,,,,,,True,7.0,True,4.0,True,2.0
2020-03-07,2020-04-01,52.9399,-73.5491,230.0,Canada,Quebec,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,0,3,0,24,Quebec,2016A000224,24,Quebec,,Population,1000.0,1.1.1,0.0,"Population, 2016",1.0,,8164361.0,,,...,,...,False,42.0,False,42.0,False,42.0
2020-03-07,2020-04-01,53.1424,-7.6921,232.0,Ireland,,4937.786,70273.0,0.07026576352226317,0.0006334883528040491,124,Northern Europe,,0,18,0,,,,,,,,,,,,,,,,,,,,True,2.0,False,8.0,False,8.0
2020-03-07,2020-04-01,53.7098,27.9534,233.0,Belarus,,9449.323,207600.0,0.04551697013487476,0.0012122915133186039,96,Eastern Europe,,0,6,0,,,,,,,,,,,,,,,,,,,,False,9.0,False,9.0,False,9.0
2020-03-07,2020-04-01,53.9333,-116.5765,235.0,Canada,Alberta,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,0,2,0,48,Alberta,2016A000248,48,Alberta,,Population,1000.0,1.1.1,0.0,"Population, 2016",1.0,,4067175.0,,,...,,...,False,42.0,False,42.0,False,42.0
2020-03-07,2020-04-01,55.1694,23.8813,237.0,Lithuania,,2722.289,65300.0,0.04168895865237366,0.0003492533646590966,142,Northern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,9.0,False,9.0,False,9.0
2020-03-07,2020-04-01,55.3781,-3.4360000000000004,238.0,United Kingdom,,67886.011,242900.0,0.27948131329765336,0.008709368386322849,21,Northern Europe,,18,206,2,,,,,,,,,,,,,,,,,,,,True,13.0,True,7.0,True,3.0
2020-03-07,2020-04-01,56.1304,-106.3468,0.0,Canada,,37742.154,9984670.0,0.003780010155568487,0.004842092178303546,39,Northern America,North America,8,0,0,,,,,,,,,,,,,,,,,,,,False,42.0,False,42.0,False,42.0
2020-03-07,2020-04-01,56.2639,9.5018,239.0,Denmark,,5792.201999999999,43094.0,0.13440854875388683,0.0007431048052889124,115,Northern Europe,,1,23,0,,,,,,,,,,,,,,,,,,,,True,4.0,False,10.0,False,10.0
2020-03-07,2020-04-01,56.8796,24.6032,240.0,Latvia,,1886.1979999999999,64559.0,0.029216654533062776,0.00024198789985679646,151,Northern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,6.0,False,6.0,False,6.0
2020-03-07,2020-04-01,58.5953,25.0136,241.0,Estonia,,1326.535,45227.0,0.029330598978486305,0.00017018649088618244,155,Northern Europe,,0,10,0,,,,,,,,,,,,,,,,,,,,True,2.0,False,10.0,False,10.0
2020-03-07,2020-04-01,60.0,90.0,242.0,Russia,,145934.462,17098242.0,0.008535056528033701,0.018722516923521004,9,Eastern Europe,,2,13,0,,,,,,,,,,,,,,,,,,,,True,2.0,False,37.0,False,37.0
2020-03-07,2020-04-01,60.472,8.4689,243.0,Norway,,5421.241,323802.0,0.01674245681002588,0.0006955127320713728,119,Northern Europe,,0,147,0,,,,,,,,,,,,,,,,,,,,True,8.0,True,6.0,True,2.0
2020-03-07,2020-04-01,61.8926,-6.9118,244.0,Denmark,Faroe Islands,5792.201999999999,43094.0,0.13440854875388683,0.0007431048052889124,115,Northern Europe,,0,1,0,,,,,,,,,,,,,,,,,,,,False,10.0,False,10.0,False,10.0
2020-03-07,2020-04-01,63.0,16.0,245.0,Sweden,,10099.265,450295.0,0.022428108240153677,0.001295675176968298,91,Northern Europe,,0,161,0,,,,,,,,,,,,,,,,,,,,True,8.0,True,4.0,True,2.0
2020-03-07,2020-04-01,64.0,26.0,246.0,Finland,,5540.72,338424.0,0.01637212490839893,0.0007108411717616865,116,Northern Europe,,1,15,0,,,,,,,,,,,,,,,,,,,,True,3.0,False,39.0,False,39.0
2020-03-07,2020-04-01,64.9631,-19.0208,249.0,Iceland,,341.24300000000005,103000.0,0.003313038834951457,4.377943191055913e-05,177,Northern Europe,,0,50,0,,,,,,,,,,,,,,,,,,,,True,5.0,True,4.0,False,9.0
2020-03-08,2020-04-01,-41.4545,145.9707,0.0,Australia,Tasmania,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,0,2,0,,,,,,,,,,,,,,,,,,,,False,43.0,False,43.0,False,43.0
2020-03-08,2020-04-01,-40.9006,174.886,1.0,New Zealand,,4822.233,270467.0,0.017829284164056984,0.0006186635953861362,126,Australia and New Zealand,,0,5,0,,,,,,,,,,,,,,,,,,,,False,10.0,False,10.0,False,10.0
2020-03-08,2020-04-01,-38.4161,-63.6167,2.0,Argentina,,45195.774000000005,2780400.0,0.01625513379369875,0.005798346956503192,32,Latin America and the Caribbean,South America,0,12,1,,,,,,,,,,,,,,,,,,,,True,1.0,False,6.0,False,6.0
2020-03-08,2020-04-01,-37.8136,144.9631,3.0,Australia,Victoria,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,7,11,0,,,,,,,,,,,,,,,,,,,,True,6.0,False,43.0,False,43.0
2020-03-08,2020-04-01,-35.6751,-71.543,4.0,Chile,,19116.201,756102.0,0.025282569018465765,0.002452494029381005,63,Latin America and the Caribbean,South America,0,8,0,,,,,,,,,,,,,,,,,,,,False,6.0,False,6.0,False,6.0
2020-03-08,2020-04-01,-34.9285,138.6007,6.0,Australia,South Australia,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,2,7,0,,,,,,,,,,,,,,,,,,,,False,43.0,False,43.0,False,43.0
2020-03-08,2020-04-01,-33.8688,151.2093,7.0,Australia,New South Wales,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,4,38,2,,,,,,,,,,,,,,,,,,,,True,6.0,True,3.0,False,43.0
2020-03-08,2020-04-01,-31.9505,115.8605,9.0,Australia,Western Australia,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,0,3,1,,,,,,,,,,,,,,,,,,,,False,43.0,False,43.0,False,43.0
2020-03-08,2020-04-01,-30.5595,22.9375,10.0,South Africa,,59308.69,1221037.0,0.04857239379314468,0.007608949503900326,25,Sub-Saharan Africa,,0,3,0,,,,,,,,,,,,,,,,,,,,False,4.0,False,4.0,False,4.0
2020-03-08,2020-04-01,-28.0167,153.4,11.0,Australia,Queensland,25499.884,7692024.0,0.003315107181152841,0.0032714823023627035,55,Australia and New Zealand,,8,15,0,,,,,,,,,,,,,,,,,,,,True,6.0,False,43.0,False,43.0
2020-03-08,2020-04-01,-23.4425,-58.4438,13.0,Paraguay,,7132.5380000000005,406752.0,0.017535348320352452,0.0009150618817689317,106,Latin America and the Caribbean,South America,0,1,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-08,2020-04-01,-14.235,-51.9253,26.0,Brazil,,212559.417,8515767.0,0.02496068962431687,0.027270099382257346,6,Latin America and the Caribbean,South America,0,20,0,,,,,,,,,,,,,,,,,,,,True,3.0,False,12.0,False,12.0
2020-03-08,2020-04-01,-9.19,-75.0152,30.0,Peru,,32971.854,1285216.0,0.025654717961805643,0.004230091275595094,43,Latin America and the Caribbean,South America,0,6,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-08,2020-04-01,-1.8312,-78.1834,38.0,Ecuador,,17643.054,276841.0,0.06372991717267312,0.0022634980975062284,67,Latin America and the Caribbean,South America,0,14,0,,,,,,,,,,,,,,,,,,,,True,5.0,False,8.0,False,8.0
2020-03-08,2020-04-01,-0.7893,113.9213,40.0,Indonesia,,273523.615,1904569.0,0.14361444242765686,0.03509144064148565,4,South-eastern Asia,,0,6,0,,,,,,,,,,,,,,,,,,,,False,7.0,False,7.0,False,7.0
2020-03-08,2020-04-01,1.2833,103.8333,44.0,Singapore,,5850.342,710.0,8.239918309859155,0.0007505638188694986,114,South-eastern Asia,,78,150,0,,,,,,,,,,,,,,,,,,,,True,39.0,True,33.0,True,9.0
2020-03-08,2020-04-01,2.5,112.5,46.0,Malaysia,,32365.999,330803.0,0.09784070579771043,0.004152363709842326,45,South-eastern Asia,,24,99,0,,,,,,,,,,,,,,,,,,,,True,34.0,True,9.0,False,44.0
2020-03-08,2020-04-01,3.2028,73.2207,47.0,Maldives,,540.544,300.0,1.8018133333333333,6.93485558463068e-05,172,Southern Asia,,0,4,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-08,2020-04-01,3.848,11.5021,48.0,Cameroon,,26545.862999999998,475442.0,0.05583407229483301,0.003405675139755338,52,Sub-Saharan Africa,,0,2,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-08,2020-04-01,3.9339,-53.1258,50.0,France,French Guiana,67515.709,640870.0,0.10535008504064787,0.008661860858856077,22,Western Europe,,0,5,0,,,,,,,,,,,,,,,,,,,,False,20.0,False,39.0,False,41.0
2020-03-08,2020-04-01,4.5709,-74.2973,52.0,Colombia,,50882.890999999996,1141748.0,0.044565780715184085,0.006527969986041916,29,Latin America and the Caribbean,South America,0,1,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-08,2020-04-01,7.0,81.0,58.0,Sri Lanka,,21413.249,65610.0,0.3263717268709038,0.002747191522109899,58,Southern Asia,,1,1,0,,,,,,,,,,,,,,,,,,,,False,42.0,False,42.0,False,42.0
2020-03-08,2020-04-01,8.6195,0.8248,63.0,Togo,,8278.724,56785.0,0.14579068415954918,0.0010621106767444656,102,Sub-Saharan Africa,,0,1,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-08,2020-04-01,9.082,8.6753,64.0,Nigeria,,206139.58899999998,923768.0,0.22315082250088764,0.02644647392238417,7,Sub-Saharan Africa,,0,1,0,,,,,,,,,,,,,,,,,,,,False,10.0,False,10.0,False,10.0
2020-03-08,2020-04-01,9.7489,-83.7534,67.0,Costa Rica,,5094.1179999999995,51100.0,0.0996891976516634,0.000653544811542958,122,Latin America and the Caribbean,North America,0,5,0,,,,,,,,,,,,,,,,,,,,False,3.0,False,3.0,False,3.0
2020-03-08,2020-04-01,11.55,104.9167,70.0,Cambodia,,16718.965,181035.0,0.09235211423205457,0.002144943016655349,71,South-eastern Asia,,1,2,0,,,,,,,,,,,,,,,,,,,,False,42.0,False,42.0,False,42.0
2020-03-08,2020-04-01,13.0,122.0,80.0,Philippines,,109581.07800000001,342353.0,0.32008213160100835,0.014058595613643853,13,South-eastern Asia,,1,10,1,,,,,,,,,,,,,,,,,,,,True,1.0,False,39.0,False,39.0
2020-03-08,2020-04-01,14.4974,-14.4524,85.0,Senegal,,16743.927,196722.0,0.08511466434867478,0.002148145491663924,70,Sub-Saharan Africa,,1,4,0,,,,,,,,,,,,,,,,,,,,False,7.0,False,7.0,False,7.0
2020-03-08,2020-04-01,14.6415,-61.0242,86.0,France,Martinique,67515.709,640870.0,0.10535008504064787,0.008661860858856077,22,Western Europe,,0,2,0,,,,,,,,,,,,,,,,,,,,False,20.0,False,39.0,False,41.0
2020-03-08,2020-04-01,15.0,101.0,87.0,Thailand,,69799.978,513120.0,0.13603051527907703,0.008954918882466528,20,South-eastern Asia,,31,50,1,,,,,,,,,,,,,,,,,,,,True,41.0,True,34.0,False,47.0
2020-03-08,2020-04-01,16.0,108.0,93.0,Vietnam,,97338.579,331212.0,0.29388602768015654,0.012487956358375352,15,South-eastern Asia,,16,30,0,,,,,,,,,,,,,,,,,,,,True,32.0,True,1.0,False,46.0
2020-03-08,2020-04-01,17.9,-62.8333,101.0,France,Saint Barthelemy,67515.709,640870.0,0.10535008504064787,0.008661860858856077,22,Western Europe,,0,3,0,,,,,,,,,,,,,,,,,,,,False,20.0,False,39.0,False,41.0
2020-03-08,2020-04-01,18.7357,-70.1627,107.0,Dominican Republic,,10847.91,48671.0,0.22288241457952374,0.0013917218440140117,85,Latin America and the Caribbean,North America,0,5,0,,,,,,,,,,,,,,,,,,,,False,8.0,False,8.0,False,8.0
2020-03-08,2020-04-01,19.1959,109.7453,109.0,China,Hainan,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,159,168,6,,,,,,,,,,,,,,,,,,,,True,47.0,True,47.0,True,47.0
2020-03-08,2020-04-01,21.0,57.0,112.0,Oman,,5106.626,309500.0,0.016499599353796447,0.0006551495129854412,120,Western Asia,,2,16,0,,,,,,,,,,,,,,,,,,,,True,6.0,False,14.0,False,14.0
2020-03-08,2020-04-01,21.0,78.0,113.0,India,,1380004.385,3287590.0,0.41976170538297053,0.1770462925521711,2,Southern Asia,,3,39,0,,,,,,,,,,,,,,,,,,,,True,5.0,True,5.0,False,39.0
2020-03-08,2020-04-01,22.1667,113.55,118.0,China,Macau,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,10,10,0,,,,,,,,,,,,,,,,,,,,True,47.0,False,47.0,False,47.0
2020-03-08,2020-04-01,22.3,114.2,119.0,China,Hong Kong,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,58,114,3,,,,,,,,,,,,,,,,,,,,True,47.0,True,47.0,True,47.0
2020-03-08,2020-04-01,23.3417,113.4244,120.0,China,Guangdong,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,1256,1352,7,,,,,,,,,,,,,,,,,,,,True,47.0,True,47.0,True,47.0
2020-03-08,2020-04-01,23.6345,-102.5528,121.0,Mexico,,128932.75300000001,1964375.0,0.06563550900413619,0.01654129954608428,10,Latin America and the Caribbean,North America,1,7,0,,,,,,,,,,,,,,,,,,,,False,10.0,False,10.0,False,10.0
2020-03-08,2020-04-01,23.685,90.3563,122.0,Bangladesh,,164689.383,147570.0,1.116008558650132,0.021128660893968504,8,Southern Asia,,0,3,0,,,,,,,,,,,,,,,,,,,,False,1.0,False,1.0,False,1.0
2020-03-08,2020-04-01,23.8298,108.7881,124.0,China,Guangxi,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,223,252,2,,,,,,,,,,,,,,,,,,,,True,47.0,True,47.0,True,47.0
2020-03-08,2020-04-01,24.0,45.0,125.0,Saudi Arabia,,34813.871,2149690.0,0.016194833208509132,0.004466411017918284,41,Western Asia,,0,11,0,,,,,,,,,,,,,,,,,,,,True,1.0,False,7.0,False,7.0
2020-03-08,2020-04-01,24.0,54.0,126.0,United Arab Emirates,,9890.402,83600.0,0.11830624401913875,0.0012688793057353785,93,Western Asia,,7,45,0,,,,,,,,,,,,,,,,,,,,True,16.0,True,6.0,False,40.0
2020-03-08,2020-04-01,24.974,101.487,127.0,China,Yunnan,1439323.7759999998,9706961.0,0.1482774862286971,0.18465661493024282,1,Eastern Asia,,170,174,2,,,,,,,,,,,,,,,,,,,,True,47.0,True,47.0,True,47.0
2020-03-08,2020-04-01,25.3548,51.1839,129.0,Qatar,,2881.053,11586.0,0.24866675297773175,0.00036962183442359873,139,Western Asia,,0,15,0,,,,,,,,,,,,,,,,,,,,True,1.0,False,9.0,False,9.0
2020-03-08,2020-04-01,26.0,30.0,130.0,Egypt,,102334.40400000001,1002450.0,0.10208429747119559,0.013128890767065257,14,Northern Africa,,1,49,1,,,,,,,,,,,,,,,,,,,,True,3.0,True,1.0,False,24.0
